anime_id,signal_type,strength
4961,favorites,3.0
4961,score,6.33
4962,popularity,0.00011648223645894001
4962,favorites,17.0
4962,score,6.43
4966,popularity,8.823788934968675e-05
4966,favorites,3.0
4966,score,4.7
4967,popularity,7.549448890231014e-05
4967,favorites,0.0
4967,score,5.46
4970,popularity,0.0004664179104477612
4970,favorites,214.0
4970,score,7.34
4975,popularity,0.0010857763300760044
4975,favorites,747.0
4975,score,6.28
4981,popularity,0.0006574621959237344
4981,favorites,1897.0
4981,score,7.5
4983,popularity,0.00024594195769798326
4983,favorites,251.0
4983,score,6.86
4985,popularity,0.0002310536044362292
4985,favorites,192.0
4985,score,7.86
4991,popularity,7.540909433677702e-05
4991,favorites,0.0
4991,score,6.12
4997,popularity,0.00011799410029498526
4997,favorites,2.0
4997,score,6.91
4999,popularity,0.0007874015748031496
4999,favorites,370.0
4999,score,6.67
5002,popularity,8.87941751021133e-05
5002,favorites,6.0
5002,score,6.45
5005,popularity,0.00019747235387045813
5005,favorites,202.0
5005,score,7.75
5006,popularity,7.917656373713381e-05
5006,favorites,0.0
5006,score,6.07
5013,popularity,6.772773450728073e-05
5013,favorites,0.0
5013,score,5.87
5014,popularity,8.47816871555744e-05
5014,favorites,0.0
5014,score,6.46
5016,popularity,0.00010031096398836393
5016,favorites,2.0
5016,score,6.4
5017,popularity,7.331378299120235e-05
5017,favorites,0.0
5017,score,5.08
5018,popularity,6.619009796134498e-05
5018,favorites,2.0
5018,score,5.29
5019,popularity,0.00011875074219213871
5019,favorites,1.0
5019,score,6.92
5020,popularity,0.00017895490336435218
5020,favorites,27.0
5020,score,4.59
5022,popularity,7.779679477205539e-05
5022,favorites,2.0
5022,score,6.3
5023,popularity,9.237021984112322e-05
5023,favorites,9.0
5023,score,6.68
5025,popularity,0.0001352447930754666
5025,favorites,11.0
5025,score,5.14
5027,popularity,0.00012301636117603641
5027,favorites,16.0
5027,score,6.07
5028,popularity,0.0003595828838547285
5028,favorites,649.0
5028,score,8.39
5029,popularity,0.00019428793471925395
5029,favorites,23.0
5029,score,7.94
5030,popularity,0.0006963788300835655
5030,favorites,553.0
5030,score,6.99
5031,popularity,0.00010874293170943889
5031,favorites,6.0
5031,score,6.81
5032,popularity,0.0001443001443001443
5032,favorites,29.0
5032,score,7.07
5034,popularity,0.00037425149700598805
5034,favorites,123.0
5034,score,7.24
5036,popularity,9.068649678062936e-05
5036,favorites,3.0
5036,score,6.6
5037,popularity,9.134922809902256e-05
5037,favorites,1.0
5037,score,6.64
5039,popularity,0.00043271311120726956
5039,favorites,337.0
5039,score,6.85
5040,popularity,0.000931098696461825
5040,favorites,4221.0
5040,score,8.32
5041,popularity,0.00027434842249657066
5041,favorites,136.0
5041,score,7.15
5042,popularity,0.0012953367875647669
5042,favorites,1343.0
5042,score,6.78
5043,popularity,8.971828458639871e-05
5043,favorites,3.0
5043,score,6.72
5045,popularity,0.00013917884481558804
5045,favorites,3.0
5045,score,6.78
5049,popularity,8.797395970792646e-05
5049,favorites,2.0
5049,score,5.58
5051,popularity,9.613535858488752e-05
5051,favorites,0.0
5051,score,5.32
5052,popularity,8.728288382648163e-05
5052,favorites,8.0
5052,score,5.89
5053,popularity,0.00012966804979253112
5053,favorites,15.0
5053,score,5.68
5054,popularity,0.00010508617065994115
5054,favorites,9.0
5054,score,6.44
5056,popularity,0.00010110201193003741
5056,favorites,0.0
5056,score,6.25
5060,popularity,0.0009633911368015414
5060,favorites,4326.0
5060,score,7.24
5065,popularity,0.00020333468889792598
5065,favorites,19.0
5065,score,7.27
5070,popularity,9.315323707498835e-05
5070,favorites,10.0
5070,score,6.4
5071,popularity,7.72916988715412e-05
5071,favorites,4.0
5071,score,6.87
5072,popularity,0.00014144271570014144
5072,favorites,2.0
5072,score,6.76
5074,popularity,0.00030349013657056146
5074,favorites,264.0
5074,score,7.7
5075,popularity,0.00010714668381013607
5075,favorites,70.0
5075,score,7.42
5079,popularity,0.0005058168942842691
5079,favorites,346.0
5079,score,7.12
5080,popularity,0.00014781966001478197
5080,favorites,6.0
5080,score,6.03
5081,popularity,0.01020408163265306
5081,favorites,50825.0
5081,score,8.32
5082,popularity,0.00010296540362438221
5082,favorites,13.0
5082,score,6.39
5084,popularity,0.0001779676098949991
5084,favorites,23.0
5084,score,7.21
5085,popularity,0.00013231013495633765
5085,favorites,14.0
5085,score,5.71
5088,popularity,7.389890629618682e-05
5088,favorites,0.0
5088,score,6.28
5089,popularity,5.816997266011285e-05
5089,favorites,0.0
5090,popularity,8.371002846140967e-05
5090,favorites,1.0
5090,score,5.4
5091,popularity,8.47314014573801e-05
5091,favorites,11.0
5091,score,6.78
5096,popularity,0.0001644736842105263
5096,favorites,13.0
5096,score,7.55
5097,popularity,0.00017067759003242875
5097,favorites,52.0
5097,score,7.09
5098,popularity,7.72379701861435e-05
5098,favorites,0.0
5098,score,5.61
5101,popularity,7.786342754808066e-05
5101,favorites,0.0
5101,score,5.06
5104,popularity,7.684623069238454e-05
5104,favorites,1.0
5104,score,6.61
5107,popularity,8.935751943526048e-05
5107,favorites,1.0
5107,score,5.1
5108,popularity,7.71188401326444e-05
5108,favorites,1.0
5108,score,5.16
5109,popularity,9.977052778609199e-05
5109,favorites,5.0
5109,score,5.73
5112,popularity,0.0005091649694501018
5112,favorites,141.0
5112,score,6.1
5114,popularity,0.25
5114,favorites,238515.0
5114,score,9.1
5116,popularity,0.0002151462994836489
5116,favorites,9.0
5116,score,6.74
5117,popularity,8.330556481172943e-05
5117,favorites,6.0
5117,score,5.86
5118,popularity,0.0004317789291882556
5118,favorites,328.0
5118,score,7.44
5129,popularity,7.31475385853266e-05
5129,favorites,6.0
5129,score,6.28
5131,popularity,7.345919341805627e-05
5131,favorites,6.0
5131,score,6.13
5132,popularity,0.0001408252358822701
5132,favorites,25.0
5132,score,6.18
5133,popularity,8.632596685082873e-05
5133,favorites,3.0
5133,score,5.94
5136,popularity,8.211528986697323e-05
5136,favorites,1.0
5136,score,6.65
5140,popularity,6.649378283130527e-05
5140,favorites,2.0
5140,score,6.72
5141,popularity,0.00019638648860958367
5141,favorites,45.0
5141,score,7.33
5143,popularity,8.286377195889956e-05
5143,favorites,3.0
5143,score,6.19
5147,popularity,9.939369843951894e-05
5147,favorites,2.0
5147,score,6.35
5150,popularity,0.00044742729306487697
5150,favorites,240.0
5150,score,7.25
5151,popularity,7.869058860560277e-05
5151,favorites,0.0
5151,score,5.64
5152,popularity,0.0003045994517209869
5152,favorites,34.0
5152,score,6.82
5153,popularity,0.00010456969570218551
5153,favorites,9.0
5153,score,6.47
5154,popularity,7.634170547370028e-05
5154,favorites,2.0
5154,score,5.12
5155,popularity,0.00016998130205677376
5155,favorites,21.0
5155,score,6.83
5157,popularity,9.161704076958314e-05
5157,favorites,3.0
5157,score,5.79
5158,popularity,0.00011084016847705608
5158,favorites,0.0
5158,score,4.65
5159,popularity,7.359434795407713e-05
5159,favorites,1.0
5159,score,5.22
5160,popularity,7.460459564309162e-05
5160,favorites,1.0
5160,score,4.6
5162,popularity,0.0003443526170798898
5162,favorites,56.0
5162,score,7.54
5163,popularity,0.0002516356316054353
5163,favorites,98.0
5163,score,7.06
5164,popularity,9.728572818367545e-05
5164,favorites,1.0
5164,score,6.11
5165,popularity,9.855129594954174e-05
5165,favorites,0.0
5165,score,6.23
5167,popularity,8.39137366786943e-05
5167,favorites,3.0
5167,score,5.58
5168,popularity,0.00011185682326621924
5168,favorites,4.0
5168,score,6.17
5172,popularity,0.00013220518244315177
5172,favorites,23.0
5172,score,6.82
5173,popularity,9.176837661741764e-05
5173,favorites,5.0
5173,score,5.66
5177,popularity,0.0005931198102016608
5177,favorites,826.0
5177,score,7.47
5178,popularity,0.0002626740215392698
5178,favorites,56.0
5178,score,5.92
5184,popularity,5.83192395171167e-05
5184,favorites,0.0
5189,popularity,6.750371270419872e-05
5189,favorites,1.0
5189,score,6.15
5190,popularity,7.706535141800247e-05
5190,favorites,2.0
5190,score,5.35
5191,popularity,7.885191610156126e-05
5191,favorites,5.0
5191,score,5.72
5192,popularity,6.194635445704021e-05
5192,favorites,0.0
5192,score,6.17
5193,popularity,5.549081626990733e-05
5193,favorites,0.0
5193,score,5.5
5194,popularity,0.00016450074025333114
5194,favorites,50.0
5194,score,6.87
5196,popularity,0.0001541069502234551
5196,favorites,14.0
5196,score,6.98
5197,popularity,8.734387282732117e-05
5197,favorites,13.0
5197,score,7.0
5199,popularity,0.00013422818791946307
5199,favorites,3.0
5199,score,6.92
5200,popularity,0.00010702054794520547
5200,favorites,25.0
5200,score,7.08
5201,popularity,7.567731194187983e-05
5201,favorites,3.0
5201,score,6.41
5203,popularity,8.688852202624034e-05
5203,favorites,6.0
5203,score,6.87
5204,popularity,0.0007407407407407407
5204,favorites,214.0
5204,score,7.43
5205,popularity,0.0007936507936507937
5205,favorites,2334.0
5205,score,8.36
5207,popularity,5.674402769108551e-05
5207,favorites,0.0
5207,score,4.84
5208,popularity,9.139097057210747e-05
5208,favorites,1.0
5208,score,5.69
5209,popularity,0.0001278772378516624
5209,favorites,24.0
5209,score,6.22
5210,popularity,0.00010279605263157894
5210,favorites,9.0
5210,score,5.77
5211,popularity,0.00010909884355225835
5211,favorites,15.0
5211,score,5.94
5212,popularity,0.00012799180852425445
5212,favorites,12.0
5212,score,6.16
5213,popularity,0.00010537407797681771
5213,favorites,14.0
5213,score,6.06
5214,popularity,0.00011441647597254005
5214,favorites,18.0
5214,score,6.58
5216,popularity,0.00017340038148083925
5216,favorites,19.0
5216,score,7.1
5217,popularity,8.372404554588077e-05
5217,favorites,13.0
5217,score,6.83
5220,popularity,0.0003399048266485384
5220,favorites,158.0
5220,score,7.05
5223,popularity,6.753562504220977e-05
5223,favorites,0.0
5223,score,6.23
5225,popularity,0.00015126304643775526
5225,favorites,6.0
5225,score,6.36
5226,popularity,0.00018635855385762206
5226,favorites,51.0
5226,score,7.19
5228,popularity,0.00027495188342040145
5228,favorites,63.0
5228,score,7.4
5231,popularity,0.000856898029134533
5231,favorites,4705.0
5231,score,7.76
5232,popularity,8.178621084485155e-05
5232,favorites,5.0
5232,score,5.4
5233,popularity,0.00023573785950023574
5233,favorites,32.0
5233,score,7.37
5234,popularity,6.543646119617851e-05
5234,favorites,0.0
5234,score,5.85
5235,popularity,7.532956685499058e-05
5235,favorites,3.0
5235,score,6.26
5237,popularity,7.582650894752806e-05
5237,favorites,1.0
5237,score,5.26
5238,popularity,8.338197281747686e-05
5238,favorites,1.0
5238,score,6.16
5240,popularity,6.621201085876978e-05
5240,favorites,0.0
5240,score,6.25
5241,popularity,6.247266820765915e-05
5241,favorites,1.0
5241,score,5.29
5244,popularity,0.00017642907551164433
5244,favorites,33.0
5244,score,7.3
5246,popularity,8.031483414986748e-05
5246,favorites,1.0
5246,score,5.26
5249,popularity,8.216251745953496e-05
5249,favorites,5.0
5249,score,6.9
5250,popularity,9.525623928367309e-05
5250,favorites,3.0
5250,score,6.21
5251,popularity,0.0002822466836014677
5251,favorites,244.0
5251,score,7.47
5252,popularity,0.00030883261272390367
5252,favorites,29.0
5252,score,7.32
5256,popularity,0.00015313935681470137
5256,favorites,3.0
5256,score,6.56
5258,popularity,0.0011587485515643105
5258,favorites,1921.0
5258,score,8.67
5259,popularity,0.00013164823591363875
5259,favorites,20.0
5259,score,6.37
5260,popularity,5.951318216985062e-05
5260,favorites,0.0
5260,score,5.6
5262,popularity,0.00045248868778280545
5262,favorites,588.0
5262,score,7.42
5263,popularity,6.583278472679394e-05
5263,favorites,0.0
5263,score,5.9
5266,popularity,8.775778850372971e-05
5266,favorites,2.0
5266,score,6.54
5267,popularity,0.00011205737337516809
5267,favorites,39.0
5267,score,7.22
5270,popularity,0.00011512779184895233
5270,favorites,18.0
5270,score,5.81
5272,popularity,7.148984844152131e-05
5272,favorites,1.0
5272,score,5.83
5273,popularity,8.181297553792031e-05
5273,favorites,5.0
5273,score,7.21
5274,popularity,9.074410163339382e-05
5274,favorites,6.0
5274,score,6.87
5276,popularity,8.282945415389712e-05
5276,favorites,11.0
5276,score,6.33
5277,popularity,0.0009302325581395349
5277,favorites,551.0
5277,score,7.25
5278,popularity,7.410151908114116e-05
5278,favorites,1.0
5278,score,6.16
5279,popularity,0.0003167564143173899
5279,favorites,52.0
5279,score,7.03
5281,popularity,0.00010026067776218167
5281,favorites,6.0
5281,score,6.08
5285,popularity,7.614986293024673e-05
5285,favorites,2.0
5285,score,5.23
5287,popularity,7.248477819657872e-05
5287,favorites,1.0
5287,score,6.04
5288,popularity,0.00010242753252074157
5288,favorites,0.0
5288,score,6.35
5289,popularity,7.832693663350827e-05
5289,favorites,2.0
5289,score,6.11
5290,popularity,0.00011267605633802817
5290,favorites,15.0
5290,score,7.39
5291,popularity,0.00015669069257286117
5291,favorites,24.0
5291,score,7.47
5292,popularity,9.432182607055272e-05
5292,favorites,5.0
5292,score,6.27
5293,popularity,8.903926631644555e-05
5293,favorites,2.0
5293,score,5.53
5296,popularity,9.527439024390244e-05
5296,favorites,2.0
5296,score,6.76
5298,popularity,0.00014825796886582654
5298,favorites,7.0
5298,score,6.93
5299,popularity,6.735821096591675e-05
5299,favorites,0.0
5299,score,4.94
5300,popularity,0.0009587727708533077
5300,favorites,1497.0
5300,score,8.53
5303,popularity,7.608034083992696e-05
5303,favorites,0.0
5303,score,5.62
5304,popularity,9.256687957048968e-05
5304,favorites,10.0
5304,score,5.45
5305,popularity,0.00014664906877841325
5305,favorites,2.0
5305,score,6.59
5306,popularity,0.00023062730627306272
5306,favorites,74.0
5306,score,7.43
5307,popularity,0.00021468441391155003
5307,favorites,47.0
5307,score,6.97
5308,popularity,9.78760888714887e-05
5308,favorites,3.0
5308,score,6.22
5310,popularity,0.0002296211251435132
5310,favorites,59.0
5310,score,7.77
5311,popularity,7.958615200955034e-05
5311,favorites,8.0
5311,score,6.41
5314,popularity,6.691648822269808e-05
5314,favorites,0.0
5314,score,5.85
5315,popularity,0.00012846865364850977
5315,favorites,19.0
5315,score,6.86
5316,popularity,0.00013779798814937303
5316,favorites,41.0
5316,score,5.89
5321,popularity,0.0001003814495081309
5321,favorites,6.0
5321,score,6.25
5322,popularity,7.375175160410059e-05
5322,favorites,1.0
5322,score,5.11
5324,popularity,0.0001097694840834248
5324,favorites,10.0
5324,score,6.11
5330,popularity,9.865824782951855e-05
5330,favorites,2.0
5330,score,4.64
5332,popularity,0.00014784151389710232
5332,favorites,3.0
5332,score,7.32
5333,popularity,0.0001877581674802854
5333,favorites,13.0
5333,score,6.52
5337,popularity,0.00034916201117318437
5337,favorites,220.0
5337,score,6.58
5341,popularity,0.002066115702479339
5341,favorites,4310.0
5341,score,8.3
5342,popularity,0.0004424778761061947
5342,favorites,177.0
5342,score,6.88
5343,popularity,9.104980424292088e-05
5343,favorites,9.0
5343,score,6.74
5344,popularity,7.591285204585137e-05
5344,favorites,0.0
5344,score,5.8
5347,popularity,0.00016417665407978985
5347,favorites,31.0
5347,score,6.45
5348,popularity,0.00016196954972465177
5348,favorites,22.0
5348,score,7.5
5351,popularity,0.00012856775520699409
5351,favorites,4.0
5351,score,7.16
5353,popularity,8.911861687906604e-05
5353,favorites,8.0
5353,score,6.49
5355,popularity,0.0006297229219143577
5355,favorites,959.0
5355,score,7.31
5356,popularity,0.0008896797153024911
5356,favorites,974.0
5356,score,7.2
5365,popularity,0.00043047783039173483
5365,favorites,479.0
5365,score,7.99
5369,popularity,0.00013610997686130393
5369,favorites,7.0
5369,score,6.24
5372,popularity,9.400263207369807e-05
5372,favorites,0.0
5372,score,5.65
5374,popularity,6.048509042521019e-05
5374,favorites,0.0
5375,popularity,7.560864962951762e-05
5375,favorites,4.0
5375,score,6.11
5383,popularity,8.477449983045101e-05
5383,favorites,6.0
5383,score,4.91
5386,popularity,0.00012433171702101205
5386,favorites,7.0
5386,score,6.33
5391,popularity,0.0003563791874554526
5391,favorites,333.0
5391,score,4.35
5393,popularity,9.574875526618154e-05
5393,favorites,8.0
5393,score,5.05
5395,popularity,8.29393713195654e-05
5395,favorites,9.0
5395,score,7.1
5396,popularity,6.958942240779402e-05
5396,favorites,2.0
5396,score,6.16
5397,popularity,0.0001060332944544587
5397,favorites,5.0
5397,score,7.04
5398,popularity,7.931472081218273e-05
5398,favorites,1.0
5398,score,5.45
5399,popularity,8.233163181294254e-05
5399,favorites,2.0
5399,score,5.66
5400,popularity,8.114907084313884e-05
5400,favorites,7.0
5400,score,5.15
5401,popularity,8.494733265375468e-05
5401,favorites,3.0
5401,score,5.51
5402,popularity,7.662835249042145e-05
5402,favorites,0.0
5402,score,4.53
5403,popularity,8.076239702794379e-05
5403,favorites,3.0
5403,score,5.66
5408,popularity,7.884569896712135e-05
5408,favorites,2.0
5408,score,5.39
5411,popularity,8.223007976317738e-05
5411,favorites,2.0
5411,score,5.83
5415,popularity,9.892175289346128e-05
5415,favorites,5.0
5415,score,5.67
5419,popularity,0.0001439055979277594
5419,favorites,5.0
5419,score,7.44
5420,popularity,0.00041118421052631577
5420,favorites,1521.0
5420,score,8.29
5421,popularity,7.341604874825637e-05
5421,favorites,1.0
5421,score,5.83
5423,popularity,6.872852233676975e-05
5423,favorites,1.0
5423,score,5.06
5424,popularity,0.0001412030499858797
5424,favorites,34.0
5424,score,6.6
5427,popularity,0.00011782726522917403
5427,favorites,18.0
5427,score,6.44
5439,popularity,7.886435331230284e-05
5439,favorites,1.0
5439,score,5.73
5440,popularity,9.704968944099378e-05
5440,favorites,11.0
5440,score,6.99
5447,popularity,0.00010539629005059021
5447,favorites,12.0
5447,score,5.55
5449,popularity,7.591861524445795e-05
5449,favorites,0.0
5449,score,6.16
5454,popularity,0.0002134927412467976
5454,favorites,31.0
5454,score,6.42
5455,popularity,0.00011621150493898897
5455,favorites,14.0
5455,score,6.43
5458,popularity,0.0001849112426035503
5458,favorites,28.0
5458,score,7.12
5460,popularity,0.0003295978905735003
5460,favorites,80.0
5460,score,8.2
5462,popularity,0.00013717421124828533
5462,favorites,2.0
5462,score,6.1
5464,popularity,0.0001818512456810329
5464,favorites,86.0
5464,score,6.75
5466,popularity,8.176614881439084e-05
5466,favorites,2.0
5466,score,5.58
5468,popularity,5.7032052013231435e-05
5468,favorites,0.0
5469,popularity,8.300821781356355e-05
5469,favorites,2.0
5469,score,5.67
5472,popularity,6.6711140760507e-05
5472,favorites,0.0
5472,score,5.73
5473,popularity,6.658232904987016e-05
5473,favorites,1.0
5474,popularity,7.116931179275497e-05
5474,favorites,1.0
5474,score,5.73
5475,popularity,7.19010641357492e-05
5475,favorites,1.0
5475,score,5.92
5476,popularity,8.457374830852504e-05
5476,favorites,2.0
5476,score,6.13
5477,popularity,6.619447938041967e-05
5477,favorites,1.0
5477,score,6.17
5478,popularity,6.736274840013472e-05
5478,favorites,0.0
5478,score,5.86
5484,popularity,9.605225242531937e-05
5484,favorites,0.0
5484,score,6.56
5485,popularity,0.0001763668430335097
5485,favorites,165.0
5485,score,7.64
5492,popularity,7.003782042302843e-05
5492,favorites,2.0
5492,score,5.56
5493,popularity,0.00017032873445750298
5493,favorites,13.0
5493,score,7.47
5494,popularity,0.00013691128148959474
5494,favorites,54.0
5494,score,7.64
5496,popularity,8.82223202470225e-05
5496,favorites,2.0
5496,score,6.37
5501,popularity,9.553835865099838e-05
5501,favorites,0.0
5501,score,5.64
5503,popularity,6.647168306301516e-05
5503,favorites,3.0
5503,score,5.95
5504,popularity,0.0002054653790836244
5504,favorites,41.0
5504,score,7.1
5505,popularity,0.00014905351021016544
5505,favorites,17.0
5505,score,6.67
5507,popularity,0.0005330490405117271
5507,favorites,617.0
5507,score,7.55
5515,popularity,6.917064397869545e-05
5515,favorites,0.0
5515,score,5.56
5520,popularity,0.00010199918400652795
5520,favorites,13.0
5520,score,6.95
5521,popularity,0.00025176233635448137
5521,favorites,35.0
5521,score,7.29
5522,popularity,8.742787200559538e-05
5522,favorites,2.0
5522,score,5.63
5525,popularity,0.0008051529790660225
5525,favorites,2115.0
5525,score,7.18
5526,popularity,0.00024366471734892786
5526,favorites,19.0
5526,score,6.83
5529,popularity,0.00016215339711366953
5529,favorites,1.0
5529,score,6.46
5530,popularity,0.0017482517482517483
5530,favorites,5286.0
5530,score,7.64
5534,popularity,7.40521327014218e-05
5534,favorites,3.0
5534,score,6.67
5535,popularity,7.25531451788435e-05
5535,favorites,3.0
5535,score,6.12
5538,popularity,0.00016798252981689904
5538,favorites,11.0
5538,score,7.42
5539,popularity,0.00010351966873706004
5539,favorites,1.0
5539,score,6.23
5540,popularity,7.51653638003608e-05
5540,favorites,1.0
5540,score,4.72
5541,popularity,6.686726847208291e-05
5541,favorites,1.0
5541,score,4.53
5542,popularity,7.030865499542994e-05
5542,favorites,1.0
5542,score,4.74
5543,popularity,6.521030322791e-05
5543,favorites,1.0
5543,score,4.88
5544,popularity,7.933989209774674e-05
5544,favorites,3.0
5544,score,4.66
5545,popularity,7.59589821496392e-05
5545,favorites,2.0
5545,score,4.66
5546,popularity,6.91754288876591e-05
5546,favorites,2.0
5546,score,4.91
5547,popularity,7.237461098646595e-05
5547,favorites,0.0
5547,score,4.41
5548,popularity,7.989134776703683e-05
5548,favorites,4.0
5548,score,4.56
5549,popularity,0.00010112245929821013
5549,favorites,1.0
5549,score,5.25
5550,popularity,7.760360080707745e-05
5550,favorites,0.0
5550,score,5.39
5551,popularity,6.577216521967904e-05
5551,favorites,0.0
5551,score,4.65
5552,popularity,6.695681285570806e-05
5552,favorites,0.0
5552,score,4.8
5553,popularity,7.033832735457551e-05
5553,favorites,0.0
5553,score,5.28
5554,popularity,9.155832265152902e-05
5554,favorites,5.0
5554,score,4.64
5555,popularity,7.004272606289837e-05
5555,favorites,2.0
5555,score,5.07
5556,popularity,7.11439954467843e-05
5556,favorites,1.0
5556,score,5.08
5557,popularity,6.893699158968702e-05
5557,favorites,0.0
5557,score,5.18
5558,popularity,8.30357884248111e-05
5558,favorites,7.0
5558,score,5.26
5559,popularity,6.780120686148214e-05
5559,favorites,1.0
5559,score,5.28
5560,popularity,7.362143856290952e-05
5560,favorites,0.0
5560,score,4.63
5561,popularity,7.551729346020239e-05
5561,favorites,1.0
5561,score,4.68
5563,popularity,7.527286413248025e-05
5563,favorites,1.0
5563,score,4.38
5564,popularity,7.580351728320194e-05
5564,favorites,2.0
5564,score,4.73
5565,popularity,7.257947452460444e-05
5565,favorites,0.0
5565,score,5.34
5566,popularity,7.709505820676895e-05
5566,favorites,1.0
5566,score,5.27
5567,popularity,6.76773145641581e-05
5567,favorites,0.0
5567,score,5.07
5568,popularity,9.77230528681716e-05
5568,favorites,7.0
5568,score,5.34
5569,popularity,0.00012277470841006753
5569,favorites,34.0
5569,score,2.34
5570,popularity,7.283851700779372e-05
5570,favorites,2.0
5570,score,4.94
5571,popularity,7.037792948131466e-05
5571,favorites,2.0
5571,score,4.96
5572,popularity,7.48839299086416e-05
5572,favorites,2.0
5572,score,4.89
5573,popularity,7.035812284528248e-05
5573,favorites,2.0
5573,score,4.93
5575,popularity,7.045230379033395e-05
5575,favorites,1.0
5575,score,5.24
5576,popularity,8.602150537634408e-05
5576,favorites,0.0
5576,score,5.41
5578,popularity,0.00012257906349595488
5578,favorites,8.0
5578,score,7.27
5581,popularity,6.558667278808946e-05
5581,favorites,2.0
5581,score,5.22
5583,popularity,0.00014084507042253522
5583,favorites,33.0
5583,score,6.58
5584,popularity,9.48856627763545e-05
5584,favorites,2.0
5584,score,6.18
5585,popularity,0.00010145074566298062
5585,favorites,5.0
5585,score,6.22
5586,popularity,7.352941176470588e-05
5586,favorites,0.0
5586,score,5.0
5587,popularity,7.148984844152131e-05
5587,favorites,1.0
5587,score,5.19
5588,popularity,6.955554009876887e-05
5588,favorites,1.0
5588,score,5.14
5589,popularity,8.721437292865864e-05
5589,favorites,5.0
5589,score,3.93
5590,popularity,7.700600646850454e-05
5590,favorites,1.0
5590,score,5.47
5593,popularity,0.0003262642740619902
5593,favorites,254.0
5593,score,7.27
5594,popularity,5.558334722917014e-05
5594,favorites,0.0
5597,popularity,0.0003096934035305048
5597,favorites,88.0
5597,score,7.22
5600,popularity,6.682705159048383e-05
5600,favorites,0.0
5600,score,6.29
5602,popularity,6.235969069593415e-05
5602,favorites,0.0
5602,score,4.75
5603,popularity,0.00010744600838078866
5603,favorites,9.0
5603,score,6.43
5605,popularity,7.852991989948171e-05
5605,favorites,1.0
5605,score,5.13
5606,popularity,7.636502481863306e-05
5606,favorites,1.0
5606,score,5.34
5607,popularity,7.175660160734788e-05
5607,favorites,2.0
5607,score,5.27
5608,popularity,7.905138339920949e-05
5608,favorites,2.0
5608,score,5.38
5609,popularity,7.821054278116691e-05
5609,favorites,2.0
5609,score,5.12
5610,popularity,7.599939200486396e-05
5610,favorites,4.0
5610,score,5.35
5611,popularity,7.574036203893055e-05
5611,favorites,1.0
5611,score,4.77
5612,popularity,7.300868803387604e-05
5612,favorites,0.0
5612,score,5.42
5613,popularity,8.622919720617402e-05
5613,favorites,1.0
5613,score,5.48
5614,popularity,7.489514679448772e-05
5614,favorites,2.0
5614,score,5.35
5618,popularity,8.565310492505354e-05
5618,favorites,7.0
5618,score,6.5
5620,popularity,8.008328661808281e-05
5620,favorites,0.0
5620,score,5.63
5621,popularity,6.87096330905593e-05
5621,favorites,0.0
5621,score,4.73
5622,popularity,9.966115208291808e-05
5622,favorites,3.0
5622,score,4.32
5624,popularity,0.00010901558922925978
5624,favorites,2.0
5624,score,5.38
5628,popularity,7.609770945894529e-05
5628,favorites,1.0
5628,score,6.15
5629,popularity,7.912018355882586e-05
5629,favorites,2.0
5629,score,5.82
5630,popularity,0.002403846153846154
5630,favorites,4276.0
5630,score,7.73
5631,popularity,7.842522155125088e-05
5631,favorites,2.0
5631,score,5.32
5632,popularity,7.857311228097745e-05
5632,favorites,1.0
5632,score,5.36
5636,popularity,6.926167059149467e-05
5636,favorites,1.0
5636,score,5.92
5640,popularity,8.094544277157196e-05
5640,favorites,3.0
5640,score,5.31
5643,popularity,0.00011254924029262802
5643,favorites,20.0
5643,score,6.3
5644,popularity,0.0001010611419909045
5644,favorites,4.0
5644,score,6.63
5645,popularity,8.539709649871905e-05
5645,favorites,0.0
5645,score,5.51
5646,popularity,8.101101749837978e-05
5646,favorites,0.0
5646,score,5.31
5647,popularity,8.354916868577158e-05
5647,favorites,2.0
5647,score,5.1
5648,popularity,8.223007976317738e-05
5648,favorites,2.0
5648,score,5.51
5649,popularity,8.005123278898494e-05
5649,favorites,3.0
5649,score,5.4
5651,popularity,0.00013802622498274673
5651,favorites,71.0
5651,score,6.66
5652,popularity,7.908889591901297e-05
5652,favorites,3.0
5652,score,6.12
5653,popularity,0.0001017708121310808
5653,favorites,12.0
5653,score,6.19
5656,popularity,9.609840476648087e-05
5656,favorites,0.0
5656,score,5.0
5658,popularity,0.00012402331638348009
5658,favorites,26.0
5658,score,7.05
5661,popularity,7.847445656438829e-05
5661,favorites,0.0
5661,score,4.65
5662,popularity,8.010253123998718e-05
5662,favorites,0.0
5662,score,5.73
5663,popularity,7.58322590429969e-05
5663,favorites,1.0
5663,score,4.86
5664,popularity,7.619047619047618e-05
5664,favorites,2.0
5664,score,5.54
5665,popularity,7.27749072119933e-05
5665,favorites,1.0
5665,score,5.45
5667,popularity,0.0006839945280437756
5667,favorites,287.0
5667,score,7.24
5670,popularity,0.0001938360147315371
5670,favorites,91.0
5670,score,7.12
5671,popularity,0.0004248088360237893
5671,favorites,841.0
5671,score,7.45
5673,popularity,9.063717937097797e-05
5673,favorites,2.0
5673,score,5.99
5674,popularity,9.29022668153103e-05
5674,favorites,1.0
5674,score,5.55
5675,popularity,0.0002845759817871372
5675,favorites,187.0
5675,score,7.18
5678,popularity,0.0006540222367560497
5678,favorites,1584.0
5678,score,7.94
